    INFO: 2026-08-12 00:22:23,077:               log.py:   20: Logging to C:\Users\GUEST USER\Documents\spintronics\mdpdf.log
   DEBUG: 2026-08-12 00:22:25,937:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:25,939:      pdf_renderer.py:  470: printSegment:  you say. 
   DEBUG: 2026-08-12 00:22:25,940:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:25,942:      pdf_renderer.py:  470: printSegment: R2 is a lot
   DEBUG: 2026-08-12 00:22:25,943:      pdf_renderer.py:  470: printSegment: harder to turn than R1
   DEBUG: 2026-08-12 00:22:25,945:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:25,946:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:25,947:      pdf_renderer.py:  470: printSegment:  That
   DEBUG: 2026-08-12 00:22:25,948:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,949:      pdf_renderer.py:  470: printSegment: s true
   DEBUG: 2026-08-12 00:22:25,949:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:25,950:      pdf_renderer.py:  470: printSegment:  It works because 
   DEBUG: 2026-08-12 00:22:25,952:      pdf_renderer.py:  470: printSegment: R2 feels more of the battery
   DEBUG: 2026-08-12 00:22:25,953:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,955:      pdf_renderer.py:  470: printSegment: s voltage
   DEBUG: 2026-08-12 00:22:25,959:      pdf_renderer.py:  470: printSegment: . In this case, R2 feels
   DEBUG: 2026-08-12 00:22:25,961:      pdf_renderer.py:  470: printSegment: about 5 V while R1 feels only about 1 V.
   DEBUG: 2026-08-12 00:22:25,962:      pdf_renderer.py:  470: printSegment: You can think about it another way. 
   DEBUG: 2026-08-12 00:22:25,964:      pdf_renderer.py:  470: printSegment: R2 is larger, so it takes more voltage to get it turning the same speed as R1.
   DEBUG: 2026-08-12 00:22:25,965:      pdf_renderer.py:  470: printSegment: CHALLENGE 45: VOLTAGE DIVIDER (2 V)
   DEBUG: 2026-08-12 00:22:25,970:      pdf_renderer.py:  470: printSegment: BUILD A CIRCUIT THAT SETS THE VOLTAGE ACROSS C1 TO APPROXIMATELY 2 V. (BETWEEN 2.0 V
   DEBUG: 2026-08-12 00:22:25,972:      pdf_renderer.py:  470: printSegment: AND 3.0 V IS ACCEPTABLE.)
   DEBUG: 2026-08-12 00:22:25,974:      pdf_renderer.py:  470: printSegment: THIS IS THE CIRCUIT YOU WILL BUILD:
   DEBUG: 2026-08-12 00:22:25,982:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:25,994:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//8b6e3855-2548-4111-b368-31aa6d762a3b/markdown_0/imgs/img_in_image_box_341_217_525_481.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A32Z%2F-1%2F%2Fc8eacba099af291d301f123b0d47e85a3ce3d12d63f1beb58f56961506038034" alt="Image" width="20%" /></div>
   DEBUG: 2026-08-12 00:22:25,995:      pdf_renderer.py:  470: printSegment: Ⓢ
   DEBUG: 2026-08-12 00:22:25,995:      pdf_renderer.py:  470: printSegment: I
   DEBUG: 2026-08-12 00:22:25,996:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:25,997:      pdf_renderer.py:  470: printSegment: ve got to remember to 
   DEBUG: 2026-08-12 00:22:25,998:      pdf_renderer.py:  470: printSegment: tap
   DEBUG: 2026-08-12 00:22:25,999:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-08-12 00:22:26,000:      pdf_renderer.py:  470: printSegment: tap
   DEBUG: 2026-08-12 00:22:26,000:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-08-12 00:22:26,001:      pdf_renderer.py:  470: printSegment: tap
   DEBUG: 2026-08-12 00:22:26,002:      pdf_renderer.py:  470: printSegment:  the voltmeter to get it to show an 
   DEBUG: 2026-08-12 00:22:26,004:      pdf_renderer.py:  470: printSegment: accurate voltage
   DEBUG: 2026-08-12 00:22:26,005:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,007:      pdf_renderer.py:  470: printSegment: This is the symbol for a capacitor. Like this:
   DEBUG: 2026-08-12 00:22:26,010:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,011:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/iGtOh46.png" width="10%" /></div>
   DEBUG: 2026-08-12 00:22:26,012:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:26,022:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,032:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//8b6e3855-2548-4111-b368-31aa6d762a3b/markdown_0/imgs/img_in_image_box_241_848_688_1549.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A32Z%2F-1%2F%2F4b94975e35feef9feab743ef85bfbf14d680eaadbde11ba1d95da94be72a4357" alt="Image" width="36%" /></div>
   DEBUG: 2026-08-12 00:22:26,033:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:26,034:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,035:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:26,037:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,038:      pdf_renderer.py:  470: printSegment: 4 × Chain
   DEBUG: 2026-08-12 00:22:26,039:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,040:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:26,042:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,043:      pdf_renderer.py:  470: printSegment: 1 × Junction
   DEBUG: 2026-08-12 00:22:26,044:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★☆☆☆
   DEBUG: 2026-08-12 00:22:26,046:      pdf_renderer.py:  470: printSegment: CHALLENGE 46: VOLTAGE DIVIDER (5 V)
   DEBUG: 2026-08-12 00:22:26,049:      pdf_renderer.py:  470: printSegment: BUILD A CIRCUIT THAT SETS THE VOLTAGE ACROSS C1 TO APPROXIMATELY 5 V. (BETWEEN 4.5 V
   DEBUG: 2026-08-12 00:22:26,050:      pdf_renderer.py:  470: printSegment: AND 5.5 V IS ACCEPTABLE.)
   DEBUG: 2026-08-12 00:22:26,051:      pdf_renderer.py:  470: printSegment: BONUS:
   DEBUG: 2026-08-12 00:22:26,054:      pdf_renderer.py:  470: printSegment:  NOW BUILD A CIRCUIT THAT SETS THE VOLTAGE TO BETWEEN 1 AND 2 V.
   DEBUG: 2026-08-12 00:22:26,056:      pdf_renderer.py:  470: printSegment: Hmm...I get a more accurate voltage when I leave 
   DEBUG: 2026-08-12 00:22:26,058:      pdf_renderer.py:  470: printSegment: just a little slack
   DEBUG: 2026-08-12 00:22:26,060:      pdf_renderer.py:  470: printSegment:  in the chain.
   DEBUG: 2026-08-12 00:22:26,061:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:26,070:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,080:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//8b6e3855-2548-4111-b368-31aa6d762a3b/markdown_1/imgs/img_in_image_box_274_845_751_1542.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A32Z%2F-1%2F%2F53ab166b72405f8bccebac13cf4215f9d038045087bab3688f0aeb7c1a2eafcb" alt="Image" width="38%" /></div>
   DEBUG: 2026-08-12 00:22:26,082:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:26,083:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,084:      pdf_renderer.py:  470: printSegment: 1 × 1000 Ω
   DEBUG: 2026-08-12 00:22:26,085:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,087:      pdf_renderer.py:  470: printSegment: 4 × Chain
   DEBUG: 2026-08-12 00:22:26,088:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,090:      pdf_renderer.py:  470: printSegment: 1 × 200 Ω
   DEBUG: 2026-08-12 00:22:26,091:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:26,093:      pdf_renderer.py:  470: printSegment: 1 × Junction
   DEBUG: 2026-08-12 00:22:26,094:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★★☆☆☆
   DEBUG: 2026-08-12 00:22:26,095:      pdf_renderer.py:  470: printSegment: Tutorial 15: Kirchoff
   DEBUG: 2026-08-12 00:22:26,096:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,097:      pdf_renderer.py:  470: printSegment: s Law
   DEBUG: 2026-08-12 00:22:26,097:      pdf_renderer.py:  470: printSegment: This is one of those things that
   DEBUG: 2026-08-12 00:22:26,098:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,101:      pdf_renderer.py:  470: printSegment: s obvious once you understand it, but is hard figure it out on your own. Ready? Here
   DEBUG: 2026-08-12 00:22:26,102:      pdf_renderer.py:  470: printSegment: it is: 
   DEBUG: 2026-08-12 00:22:26,104:      pdf_renderer.py:  470: printSegment: In any circuit loop, the sum of all the voltages is zero.
   DEBUG: 2026-08-12 00:22:26,106:      pdf_renderer.py:  470: printSegment: What does that mean? Well, take a look at this circuit:
   DEBUG: 2026-08-12 00:22:26,109:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,112:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/eziPNFB.png" alt="Image" width="38%"
   DEBUG: 2026-08-12 00:22:26,113:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:26,118:      pdf_renderer.py:  470: printSegment: The battery produces 6 V, and it pushes chain through a loop with three resistors. Each of those resistors push back
   DEBUG: 2026-08-12 00:22:26,119:      pdf_renderer.py:  470: printSegment: against the current. That 
   DEBUG: 2026-08-12 00:22:26,121:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:26,122:      pdf_renderer.py:  470: printSegment: push back
   DEBUG: 2026-08-12 00:22:26,124:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:26,125:      pdf_renderer.py:  470: printSegment:  is also a voltage - a 
   DEBUG: 2026-08-12 00:22:26,126:      pdf_renderer.py:  470: printSegment: negative voltage
   DEBUG: 2026-08-12 00:22:26,127:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,140:      pdf_renderer.py:  470: printSegment:  Bigger resistors generate more negative
   DEBUG: 2026-08-12 00:22:26,142:      pdf_renderer.py:  470: printSegment: voltage than smaller resistors. Add all the voltages in the loop together and what do you get? Zero spin volts
   DEBUG: 2026-08-12 00:22:26,143:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,144:      pdf_renderer.py:  470: printSegment: There
   DEBUG: 2026-08-12 00:22:26,145:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,146:      pdf_renderer.py:  470: printSegment: s a term for the negative voltage generated by each resistor. It
   DEBUG: 2026-08-12 00:22:26,146:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,147:      pdf_renderer.py:  470: printSegment: s called the 
   DEBUG: 2026-08-12 00:22:26,148:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:26,149:      pdf_renderer.py:  470: printSegment: voltage drop
   DEBUG: 2026-08-12 00:22:26,150:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:26,151:      pdf_renderer.py:  470: printSegment: . That
   DEBUG: 2026-08-12 00:22:26,152:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,167:      pdf_renderer.py:  470: printSegment: s because the
   DEBUG: 2026-08-12 00:22:26,176:      pdf_renderer.py:  470: printSegment: voltage drops by that amount from one side of the resistor to the other. In the next picture, I drew in the voltage at
   DEBUG: 2026-08-12 00:22:26,179:      pdf_renderer.py:  470: printSegment: each point in the circuit.
   DEBUG: 2026-08-12 00:22:26,190:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,199:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//8b6e3855-2548-4111-b368-31aa6d762a3b/markdown_3/imgs/img_in_image_box_288_223_710_624.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A33Z%2F-1%2F%2F80dd569c8cc974793a56406fe630b4547b758d79720da79ca94b0ffb4cf87c90" alt="Image" width="34%" /></div>
   DEBUG: 2026-08-12 00:22:26,201:      pdf_renderer.py:  470: printSegment: Ok, so now that you know about voltage drop, how do you measure it? You
   DEBUG: 2026-08-12 00:22:26,203:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,204:      pdf_renderer.py:  470: printSegment: ve got to measure the 
   DEBUG: 2026-08-12 00:22:26,206:      pdf_renderer.py:  470: printSegment: difference in
   DEBUG: 2026-08-12 00:22:26,207:      pdf_renderer.py:  470: printSegment: voltage
   DEBUG: 2026-08-12 00:22:26,209:      pdf_renderer.py:  470: printSegment:  from one side of the part to the other: the voltage 
   DEBUG: 2026-08-12 00:22:26,210:      pdf_renderer.py:  470: printSegment: across
   DEBUG: 2026-08-12 00:22:26,211:      pdf_renderer.py:  470: printSegment:  the part. Let
   DEBUG: 2026-08-12 00:22:26,212:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,214:      pdf_renderer.py:  470: printSegment: s measure the voltage drop across the
   DEBUG: 2026-08-12 00:22:26,215:      pdf_renderer.py:  470: printSegment: 200 Ω resistor.
   DEBUG: 2026-08-12 00:22:26,216:      pdf_renderer.py:  470: printSegment: Can you do it like this, in series?
   DEBUG: 2026-08-12 00:22:26,227:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,237:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//8b6e3855-2548-4111-b368-31aa6d762a3b/markdown_3/imgs/img_in_image_box_535_892_951_1241.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A33Z%2F-1%2F%2Faaf189c806967225b3bd29035cc8634949c6c581da95bd347a0a4b4d39913b1f" alt="Image" width="33%" /></div>
   DEBUG: 2026-08-12 00:22:26,240:      pdf_renderer.py:  470: printSegment: Nope
   DEBUG: 2026-08-12 00:22:26,241:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,242:      pdf_renderer.py:  470: printSegment:  The capacitor doesn
   DEBUG: 2026-08-12 00:22:26,243:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,246:      pdf_renderer.py:  470: printSegment: t let current through. Once it charges, it becomes the biggest resistance in the whole loop
   DEBUG: 2026-08-12 00:22:26,247:      pdf_renderer.py:  470: printSegment: and then you
   DEBUG: 2026-08-12 00:22:26,248:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,249:      pdf_renderer.py:  470: printSegment: re just measuring the voltage across it
   DEBUG: 2026-08-12 00:22:26,250:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,251:      pdf_renderer.py:  470: printSegment: To measure the voltage across a part, you
   DEBUG: 2026-08-12 00:22:26,252:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,253:      pdf_renderer.py:  470: printSegment: ve got to put the capacitor (voltmeter) 
   DEBUG: 2026-08-12 00:22:26,255:      pdf_renderer.py:  470: printSegment: in parallel
   DEBUG: 2026-08-12 00:22:26,257:      pdf_renderer.py:  470: printSegment:  with the part. Like this:
   DEBUG: 2026-08-12 00:22:26,259:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,261:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/qvGXJvD.png"
   DEBUG: 2026-08-12 00:22:26,262:      pdf_renderer.py:  470: printSegment:  width="60%" /></div>
   DEBUG: 2026-08-12 00:22:26,264:      pdf_renderer.py:  470: printSegment: At first, this was confusing for me. Doesn
   DEBUG: 2026-08-12 00:22:26,265:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,266:      pdf_renderer.py:  470: printSegment: t the capacitor create another path for current? It doesn
   DEBUG: 2026-08-12 00:22:26,267:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,277:      pdf_renderer.py:  470: printSegment: t really. The
   DEBUG: 2026-08-12 00:22:26,280:      pdf_renderer.py:  470: printSegment: capacitor charges up quickly and then blocks any more current from flowing through that path. It just charges to the 
   DEBUG: 2026-08-12 00:22:26,281:      pdf_renderer.py:  470: printSegment: difference in voltage
   DEBUG: 2026-08-12 00:22:26,282:      pdf_renderer.py:  470: printSegment:  from point A to point B. That is, it charges to 
   DEBUG: 2026-08-12 00:22:26,284:      pdf_renderer.py:  470: printSegment: the voltage across the 200 Ω resistor
   DEBUG: 2026-08-12 00:22:26,289:      pdf_renderer.py:  470: printSegment: .
   DEBUG: 2026-08-12 00:22:26,292:      pdf_renderer.py:  470: printSegment: This still might be hard to understand, so try this. Build the circuit above, but take out the capacitor, like this:
   DEBUG: 2026-08-12 00:22:26,300:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:26,311:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//3a9f314f-7449-4050-a25c-42b98851d62a/markdown_1/imgs/img_in_image_box_285_350_711_786.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A32Z%2F-1%2F%2F0ce4b289a587278d134f6103c7a8f9b29abac2d9f560ea03b8b78550533b7421" alt="Image" width="34%" /></div>
   DEBUG: 2026-08-12 00:22:26,313:      pdf_renderer.py:  470: printSegment: Now, 
   DEBUG: 2026-08-12 00:22:26,314:      pdf_renderer.py:  470: printSegment: hold the top sprocket
   DEBUG: 2026-08-12 00:22:26,324:      pdf_renderer.py:  470: printSegment:  of the junction still with your fingers while you run the circuit. Remember, when one
   DEBUG: 2026-08-12 00:22:26,326:      pdf_renderer.py:  470: printSegment: sprocket of a junction is held still, the junction behaves like 
   DEBUG: 2026-08-12 00:22:26,328:      pdf_renderer.py:  470: printSegment: nothing more than a series connection
   DEBUG: 2026-08-12 00:22:26,329:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:26,332:      pdf_renderer.py:  470: printSegment:  All the current
   DEBUG: 2026-08-12 00:22:26,334:      pdf_renderer.py:  470: printSegment: going in one sprocket goes out the other sprocket.
   DEBUG: 2026-08-12 00:22:26,335:      pdf_renderer.py:  470: printSegment: While you
   DEBUG: 2026-08-12 00:22:26,337:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,339:      pdf_renderer.py:  470: printSegment: re holding the top sprocket, can you feel how it
   DEBUG: 2026-08-12 00:22:26,341:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,343:      pdf_renderer.py:  470: printSegment: s trying to turn? What you
   DEBUG: 2026-08-12 00:22:26,344:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:26,350:      pdf_renderer.py:  470: printSegment: re feeling is the voltage
   DEBUG: 2026-08-12 00:22:26,353:      pdf_renderer.py:  470: printSegment: generated by the 200 Ω resistor pushing back against the current running through it. You
   DEBUG: 2026-08-12 00:22:26,355:      pdf_renderer.py:  470: printSegment: '
